fsym-id	Security	Ticker	Position	MV	factset_entity_id	fs_perm_sec_id	fsym_id	Security Name
VNQD6D-S	58 COM INC  SPONSORED ADR	WUBA-NYS	3455111	226931690	002FYS-E	DF2LCJ-S-IL	DF2LCJ-S	B COMMUNICATIONS LTD  COM
M4ZVZ7-S	AMN HEALTHCARE SERVICES INC  COM	AMN-NYS	4815934	226782332	002FYS-E	LMSPWM-S-TH	LMSPWM-S	BCPG PUBLIC CO LTD  FGN
NBCJPJ-S	HARSCO CORP  COM	HSC-NYS	11243665	226672286	002FYS-E	XMSBHX-S-TH	XMSBHX-S	BCPG PUBLIC CO LTD  ORD
NT38T5-S	PEGASYSTEMS INC  COM	PEGA-NAS	3478291	226088915	002FYS-E	TCY6RL-S-PH	TCY6RL-S	BDO UNIBANK INC  ORD
PW0XD0-S	NORTHWEST NATURAL HOLDING CO  COM	NWN-NYS	3440356	225790564	002FYS-E	BK1L42-S-AU	BK1L42-S	BEACH ENERGY (BEACH PETROLEUM)  ORD
WHW98X-S	ENDO INTERNATIONAL PLC  ORD	ENDP-NAS	28105528	225687390	002FYS-E	FXKD5K-S-US	FXKD5K-S	BEACON ROOFING SUPPLY INC  COM
DPXJ1V-S	RESIDEO TECHNOLOGIES INC  COM	REZI-NYS	11677584	225260595	002FYS-E	L7LTJB-S-AU	L7LTJB-S	BEADELL RESOURCES LTD  ORD
R68HGG-S	FOUR CORNERS PROPERTY TRUST INC  COM	FCPT-NYS	7564993	223923793	002FYS-E	H57SQ5-S-US	H57SQ5-S	BEASLEY BROADCAST GROUP INC  CL A
C9X8X8-S	FIRST MIDWEST BANCORP/DE  COM	FMBI-NAS	10931365	223655728	002FYS-E	P5Q8K5-S-TH	P5Q8K5-S	BEAUTY COMMUNITY PUBLIC CO LTD  ORD
HLQJF6-S	BED BATH & BEYOND INC  COM	BBBY-NAS	13161923	223621072	002FYS-E	J5XTNS-S-US	J5XTNS-S	BEAZER HOMES USA INC  COM
CX2TQ4-S	FRANKLIN ELECTRIC INC  COM	FELE-NAS	4367989	223160558	002FYS-E	CP7VF6-S-GB	CP7VF6-S	BEAZLEY PLC  ORD
FBH1MV-S	INTERCEPT PHARMACEUTICALS INC  COM	ICPT-NAS	1994271	223079154	002FYS-E	WFMK8G-S-DE	WFMK8G-S	BECHTLE AG  ORD
MBQ0VH-S	SOUTH STATE CORP  COM	SSB-NAS	3263459	223024788	002FYS-E	L49DFG-S-MX	L49DFG-S	BECLE SAB DE CV  ORD
L8RLRX-S	BAUSCH HEALTH COS INC  COM	BHC-NYS	9001508	222337248	002FYS-E	QLL3Y6-S-US	QLL3Y6-S	BECTON DICKINSON & CO  COM
NJZYG9-S	TRINITY INDUSTRIES INC  COM	TRN-NYS	10213068	221929968	002FYS-E	PKZS33-S-TH	PKZS33-S	BEC WORLD PUBLIC CO LTD  FGN
TF5788-S	LEGG MASON INC  COM	LM-NYS	8104016	221806918	002FYS-E	S6LM29-S-TH	S6LM29-S	BEC WORLD PUBLIC CO LTD  ORD
CM3RRK-S	CLOUDERA INC  COM	CLDR-NYS	20240099	221426683	002FYS-E	HLQJF6-S-US	HLQJF6-S	BED BATH & BEYOND INC  COM
	ATLANTIC UNION BANKSHARES CORP  COM	AUB-NAS	6798054	219781086	002FYS-E	KPJ8PH-S-CN	KPJ8PH-S	BEFAR GROUP CO LTD  ORD A
M2RJR5-S	CABOT CORP  COM	CBT-NYS	5274052	219558785	002FYS-E	HDBG0P-S-DE	HDBG0P-S	BEFESA SA  ORD
PQ1PDF-S	VANGUARD TOTAL INTL BOND INDEX FD	BNDX-NAS	3920615	218652699	002FYS-E	PD8L4T-S-BE	PD8L4T-S	BEFIMMO SA  ORD
CRNDM5-S	SIMMONS FIRST NATIONAL CORP  CL A	SFNC-NAS	8931482	218642679	002FYS-E	L04Y5N-S-AU	L04Y5N-S	BEGA CHEESE LTD  ORD
G3BR7W-S	INSIGHT ENTERPRISES INC  COM	NSIT-NAS	3964363	218277827	002FYS-E	G6QRJF-S-DE	G6QRJF-S	BEIERSDORF AG  ORD
S7Q60R-S	BOTTOMLINE TECHNOLOGIES INC  COM	EPAY-NAS	4347808	217781703	002FYS-E	DZRBFZ-S-US	DZRBFZ-S	BEIGENE LTD  SPONSORED ADR
KQRB42-S	CANTEL MEDICAL CORP  COM	CMD-NYS	3249025	217327282	002FYS-E	K94MWB-S-CN	K94MWB-S	BEIJING AEROSPACE ( LIGHTBUS)  ORD A
T1NTHS-S	POLYONE CORP  COM	POL-NYS	7413803	217298566	002FYS-E	FS4ND7-S-CN	FS4ND7-S	BEIJING BASHI CO LTD  ORD A
CGLVJW-S	TEREX CORP  COM	TEX-NYS	6734856	216390923	002FYS-E	VS4VRT-S-CN	VS4VRT-S	BEIJING BDSTAR NAVIGATION  ORD A
JJ82GB-S	JOHN WILEY & SONS INC  CL A	JW.A-NYS	4877683	215691142	002FYS-E	V0FZ54-S-CN	V0FZ54-S	BEIJING BEWINNER COMMUNICAT  ORD A
WZNQR8-S	COLFAX CORP  COM	CFX-NYS	7253322	215278597	002FYS-E	H8GQF2-S-CN	H8GQF2-S	BEIJING BOHUI INNOVAT BIOTECH  ORD A
J4SNQX-S	BIOTELEMETRY INC  COM	BEAT-NAS	3433014	214975337	002FYS-E	N6ZG8X-S-CN	N6ZG8X-S	BEIJING CAP DEV (BAOYE REAL)  ORD A
P1V4YY-S	ZTO EXPRESS CAYMAN INC SPONSORED ADR	ZTO-NYS	11756301	214905182	002FYS-E	GC9TGR-S-CN	GC9TGR-S	BEIJING CAPITAL CO LTD  ORD A
M3RBH2-S	ALBANY INTERNATIONAL CORP  CL A	AIN-NYS	2998691	214676289	002FYS-E	SYG285-S-HK	SYG285-S	BEIJING CAPITAL INTL AIRPORT  ORD H
L0W7QL-S	ORMAT TECHNOLOGIES INC  COM	ORA-NYS	3877209	213828076	002FYS-E	V1BHNZ-S-HK	V1BHNZ-S	BEIJING CAPITAL LAND LTD  ORD H
QBNT1Z-S	MEDNAX INC  COM	MD-NYS	7860032	213557069	002FYS-E	THGY0K-S-CN	THGY0K-S	BEIJING CAPITAL RETAILING  ORD A
NDG606-S	HALOZYME THERAPEUTICS INC  COM	HALO-NAS	13254507	213397563	002FYS-E	QDT34V-S-CN	QDT34V-S	BEIJING CHANGJIU LOGISTICS  ORD A
FVCNMM-S	AUTOHOME INC  SPONSORED ADR	ATHM-NYS	2029667	213358595	002FYS-E	PL0S45-S-CN	PL0S45-S	BEIJING DABEINONG TECHNOLOGY  ORD A
CFMR7R-S	WALKER & DUNLOP INC  COM	WD-NYS	4189584	213291721	002FYS-E	G3CLWP-S-CN	G3CLWP-S	BEIJING DALONG WEIYE REAL EST  ORD A
JMK796-S	CENTERSTATE BANK CORP  COM	CSFL-NAS	8941780	212903782	002FYS-E	TKNWRG-S-CN	TKNWRG-S	BEIJING EASPRING MATERIALTECH  ORD A
	COVETRUS INC  COM	CVET-NAS	6684386	212897694	002FYS-E	Q1NX8C-S-CN	Q1NX8C-S	BEIJING EGOVA CO LTD  ORD A
VT5YZY-S	PENN NATIONAL GAMING INC  COM	PENN-NAS	10583759	212733556	002FYS-E	L3FXTH-S-CN	L3FXTH-S	BEIJING E HUALU INFO TECH CO  ORD A
QWP0KR-S	INTERNATIONAL BANCSHARES CORP  COM	IBOC-NAS	5588196	212519094	002FYS-E	M1N43W-S-CN	M1N43W-S	BEIJING ELECTRONIC ZONE INVST  ORD A
WQK5W2-S	INNOSPEC INC  COM	IOSP-NAS	2546096	212217102	002FYS-E	R9S55X-S-CN	R9S55X-S	BEIJING ENLIGHT MEDIA CO LTD  ORD A
GB58PD-S	MEREDITH CORP  COM	MDP-NYS	3832187	211766654	002FYS-E	S5BNYX-S-HK	S5BNYX-S	BEIJING ENT CLEAN ENERGY GROUP  ORD
DWWZDJ-S	KITE REALTY GROUP TRUST  COM	KRG-NYS	13159874	210426385	002FYS-E	XLYVCG-S-HK	XLYVCG-S	BEIJING ENTERPRISES HLDGS LTD  ORD
GGPS0M-S	CADENCE BANCORP  CL A	CADE-NYS	11342307	210399795	002FYS-E	XHL7W9-S-HK	XHL7W9-S	BEIJING ENTERPRISES MED&HEALTH  ORD
X9VCMC-S	OFFICE DEPOT INC  COM	ODP-NAS	57796124	209799930	002FYS-E	THHBSY-S-HK	THHBSY-S	BEIJING ENTERPRISES WATER GROUP  ORD
TQ9V5F-S	MORNINGSTAR INC  COM	MORN-NAS	1663896	209634257	002FYS-E	MTJM0F-S-CN	MTJM0F-S	BEIJING FOREVER TECHNOLOGY  ORD A
HMWTN8-S	COMFORT SYSTEMS USA INC  COM	FIX-NYS	4001169	209621244	002FYS-E	JPWBTW-S-HK	JPWBTW-S	BEIJING GAS BLUE SKY HLDGS LTD  ORD
PJT46Q-S	PROGRESS SOFTWARE CORP  COM	PRGS-NAS	4722074	209518423	002FYS-E	R4T8PH-S-CN	R4T8PH-S	BEIJING GEHUA CATV NETWORK CO  ORD A
HMW0GW-S	PEABODY ENERGY CORP  COM	BTU-NYS	7394522	209486808	002FYS-E	P1RHR9-S-CN	P1RHR9-S	BEIJING GEOENVIRON ENGINEERIN  ORD A
D9KY0F-S	AVIS BUDGET GROUP INC  COM	CAR-NAS	6003439	209279884	002FYS-E	LVGSTY-S-CN	LVGSTY-S	BEIJING GLOBAL SAFETY TECH  ORD A
CLZ7RY-S	SPECTRUM BRANDS HOLDINGS INC  COM	SPB-NYS	3818144	209157928	002FYS-E	WDKG8J-S-CN	WDKG8J-S	BEIJING HAOHUA ENERGY RES  ORD A
LKSFQS-S	PROPETRO HOLDING CORP  COM	PUMP-NYS	9279211	209153416	002FYS-E	JS41S9-S-CN	JS41S9-S	BEIJING HOMYEAR CAPITAL HLDGS  ORD A
D0MJZ3-S	ARGO GROUP INTERNATIONAL HLDGS  COM	ARGO-NYS	2947310	208256925	002FYS-E	SZGBXJ-S-CN	SZGBXJ-S	BEIJING HOTELS GROUP CO LTD  ORD A
L56GQK-S	BROOKS AUTOMATION INC  COM	BRKS-NAS	7095763	208118729	002FYS-E	GSSSN0-S-CN	GSSSN0-S	BEIJING HUALIAN DEPT STORE  ORD A
SJRWMF-S	LIBERTY EXPEDIA HOLDINGS INC  CL A	LEXEA-NAS	4833669	206881033	002FYS-E	W7ZF83-S-CN	W7ZF83-S	BEIJING HUALIAN HYPERMARKET  ORD A
SQNS5T-S	AEROVIRONMENT INC  COM	AVAV-NAS	3018787	206515219	002FYS-E	KZ7M96-S-CN	KZ7M96-S	BEIJING HUALUBAINA FILM &TV  ORD A
QKLFDD-S	LITHIA MOTORS INC  CL A	LAD-NYS	2226356	206494519	002FYS-E	ML7S5C-S-CN	ML7S5C-S	BEIJING INTERACT TECHNOLOGY  ORD A
KMH322-S	CANOPY GROWTH CORP  COM	WEED-TSE	4759963	206439595	002FYS-E	QQH830-S-CN	QQH830-S	BEIJING JETSEN TECH CO LTD  ORD A
VG17MH-S	SALLY BEAUTY HOLDINGS INC  COM	SBH-NYS	11209227	206361869	002FYS-E	T793YC-S-HK	T793YC-S	BEIJING JINGNENG CLEAN ENERGY  ORD H
GJWNSM-S	SITEONE LANDSCAPE SUPPLY INC  COM	SITE-NYS	3605290	206042324	002FYS-E	RQZFS0-S-CN	RQZFS0-S	BEIJING JINGNENG POWER CO LTD  ORD A
PZHK5J-S	PREMIER INC  CL A	PINC-NAS	5971836	205968624	002FYS-E	TQ93SR-S-CN	TQ93SR-S	BEIJING JINGXI CULTURE & TOUR  ORD A
QRCTJR-S	CROCS INC  COM	CROX-NAS	7983995	205587871	002FYS-E	PJ4YQS-S-CN	PJ4YQS-S	BEIJING JINGYUNTONG TECH  ORD A
P7M8YD-S	INTERDIGITAL INC  COM	IDCC-NAS	3108506	205099226	002FYS-E	DZ6SH1-S-CN	DZ6SH1-S	BEIJING JOIN CHEER SOFTWARE  ORD A
LBZ3F6-S	EXLSERVICE HOLDINGS INC  COM	EXLS-NAS	3416321	205047586	002FYS-E	BJ0S2V-S-CN	BJ0S2V-S	BEIJING KINGEE CULTURE DEV  ORD A
WZMSV8-S	CARPENTER TECHNOLOGY CORP  COM	CRS-NYS	4470114	204954727	002FYS-E	T9CJ89-S-CN	T9CJ89-S	BEIJING KUNLUN TECH CO LTD  ORD A
Q0F21S-S	QUIDEL CORP  COM	QDEL-NAS	3126820	204712905	002FYS-E	L49ZDW-S-CN	L49ZDW-S	BEIJING LANXUM TECHNOLOGY CO  ORD A
JBGHZT-S	POWER INTEGRATIONS INC  COM	POWI-NAS	2925942	204640383	002FYS-E	F5WGP0-S-CN	F5WGP0-S	BEIJING LIER HIGH TEMP MATLS  ORD A
VR34H7-S	INVESCO MORTGAGE CAPITAL INC  COM	IVR-NYS	12932391	204331778	002FYS-E	VWMFYS-S-CN	VWMFYS-S	BEIJING NEW BUILDING MATERIAL  ORD A
CQC14T-S	MEDPACE HOLDINGS INC  COM	MEDP-NAS	3460533	204067631	002FYS-E	MDWV64-S-CN	MDWV64-S	BEIJING NORTH STAR CO LTD  ORD A
TXXHHH-S	TRUSTMARK CORP  COM	TRMK-NAS	6041231	203166599	002FYS-E	NV8XPK-S-HK	NV8XPK-S	BEIJING NORTH STAR CO LTD  ORD H
QR54TH-S	UNITED COMMUNITY BANKS/GA  CAP STK	UCBI-NAS	8108689	202149617	002FYS-E	G6MC5C-S-CN	G6MC5C-S	BEIJING ORIENTAL YUHONG WATER  ORD A
BB0C2F-S	SPRINT CORP  COM	S-NYS	35684027	201614753	002FYS-E	D7J06K-S-CN	D7J06K-S	BEIJING ORIENT LANDSCAPE & ENV ORD A
CD61WP-S	PLEXUS CORP  COM	PLXS-NAS	3305495	201469920	002FYS-E	LGCYDN-S-CN	LGCYDN-S	BEIJING ORIGINWATER TECH  ORD A
BRWC0T-S	INSMED INC  COM	INSM-NAS	6918739	201127743	002FYS-E	M6ZC7Y-S-CN	M6ZC7Y-S	BEIJING PHILISENSE TECHNOLOGY  ORD A
J4WTMR-S	OTTER TAIL CORP  COM	OTTR-NAS	4030582	200803595	002FYS-E	PGHR5V-S-CN	PGHR5V-S	BEIJING SANJU ENV PROT & NEW  ORD A
SSRCCF-S	PROASSURANCE CORP  COM	PRA-NYS	5799848	200732739	002FYS-E	FTT0VY-S-CN	FTT0VY-S	BEIJING SANLIAN HOPE SHIN GOS  ORD A
DJJLVB-S	PATTERN ENERGY GROUP INC  CL A	PEGI-NAS	9108967	200397274	002FYS-E	JPZGST-S-CN	JPZGST-S	BEIJING SANYUAN FOODS CO LTD  ORD A
SZD8ZL-S	ARENA PHARMACEUTICALS INC  COM	ARNA-NAS	4464309	200134972	002FYS-E	LD8WR0-S-CN	LD8WR0-S	BEIJING SCIENCE SUN PHARMA  ORD A
WL01PM-S	BELDEN INC  COM	BDC-NYS	3722127	199878220	002FYS-E	B10F1M-S-CN	B10F1M-S	BEIJING SDL TECHNOLOGY CO LTD  ORD A
KL5HMZ-S	STEPAN CO  COM	SCL-NYS	2278728	199434275	002FYS-E	CV1FTN-S-CN	CV1FTN-S	BEIJING SHIJI INFORMATION TEC  ORD A
T679BK-S	SANMINA CORP  COM	SANM-NAS	6912717	199431885	002FYS-E	RYSMK6-S-CN	RYSMK6-S	BEIJING SHOUGANG CO LTD  ORD A
PYJ84V-S	CARGURUS INC  CL A	CARG-NAS	4976911	199375055	002FYS-E	Q6949N-S-CN	Q6949N-S	BEIJING SHUNXIN AGRICULTURE  ORD A
KNQP0N-S	SAILPOINT TECHNOLOGIES HLDG INC  COM	SAIL-NYS	6939566	199304336	002FYS-E	TVRCLM-S-CN	TVRCLM-S	BEIJING SHUZHI TECH (MITENO)  ORD A
GJYDFL-S	DINE BRANDS GLOBAL INC  COM	DIN-NYS	2180377	199046616	002FYS-E	G6XV88-S-CN	G6XV88-S	BEIJING SIFANG AUTOMATION  ORD A
TQ9ZKP-S	IRONWOOD PHARMACEUTICALS INC  CL A	IRWD-NAS	14639856	198077252	002FYS-E	X35V71-S-CN	X35V71-S	BEIJING SINNET TECHNOLOGY CO  ORD A
X1QSV9-S	PORTOLA PHARMACEUTICALS INC  COM	PTLA-NAS	5700090	197793123	002FYS-E	F2G6X5-S-CN	F2G6X5-S	BEIJING SL PHARMACEUTICAL  ORD A
FXKD5K-S	BEACON ROOFING SUPPLY INC  COM	BECN-NAS	6139153	197435160	002FYS-E	GPW956-S-CN	GPW956-S	BEIJING SPC ENVIRONMENT PROTC  ORD A
P1XV2G-S	SERITAGE GROWTH PROPERTIES  CL A	SRG-NYS	4428950	196822538	002FYS-E	Q4FGZ5-S-CN	Q4FGZ5-S	BEIJING STRONG BIOTECHNOLOGIE  ORD A
K7TC4L-S	GILDAN ACTIVEWEAR INC  COM	GIL-TSE	5471852	196822516	002FYS-E	X30DGK-S-CN	X30DGK-S	BEIJING SUPERMAP SOFTWARE  ORD A
GQM6RL-S	HERMAN MILLER INC  COM	MLHR-NAS	5582828	196403889	002FYS-E	DCWB5F-S-CN	DCWB5F-S	BEIJING TEAMSUN TECHNOLOGY  ORD A
RFV7N7-S	BOYD GAMING CORP  COM	BYD-NYS	7177527	196377139	002FYS-E	F8PDVZ-S-CN	F8PDVZ-S	BEIJING TENSYN DIGITAL MKTG  ORD A
CYB3R2-S	ADVANCED ENERGY INDUSTRIES INC  COM	AEIS-NAS	3947653	196119401	002FYS-E	QNM1Z8-S-CN	QNM1Z8-S	BEIJING THUNISOFT CORP LTD  ORD A
VLBYT4-S	DAVE & BUSTERS ENTERTAINMENT  COM	PLAY-NAS	3920576	195519125	002FYS-E	MMT96D-S-CN	MMT96D-S	BEIJING TIANTAN BIOLOGICAL PR  ORD A
LSHRT1-S	LCI INDUSTRIES INC  COM	LCII-NYS	2535425	194771349	002FYS-E	DLTB76-S-CN	DLTB76-S	BEIJING TONGRENTANG CO LTD  ORD A
QQ0ZRH-S	MINERALS TECHNOLOGIES INC  COM	MTX-NYS	3312748	194756455	002FYS-E	M9P4K2-S-CN	M9P4K2-S	BEIJING TONGTECH CO LTD  ORD A
LLZJCH-S	REALOGY HOLDINGS CORP  COM	RLGY-NYS	17081069	194724187	002FYS-E	SS34YL-S-CN	SS34YL-S	BEIJING TRS INFORMATION TECH  ORD A
PQCGXG-S	NETSCOUT SYSTEMS INC  COM	NTCT-NAS	6935643	194683499	002FYS-E	HSNB2T-S-CN	HSNB2T-S	BEIJING ULTRAPOWER SOFTWARE  ORD A
CZHL99-S	BANCOLOMBIA SA  SPONSORED ADR PFD	CIB-NYS	3811645	194622594	002FYS-E	PVYYS9-S-CN	PVYYS9-S	BEIJING UNISTRONG SCI & TECH  ORD A
WVD1TW-S	REDFIN CORP  COM	RDFN-NAS	9577118	194128182	002FYS-E	JBV80G-S-HK	JBV80G-S	BEIJING URBAN CONST DESIGN  ORD H
G9ZP04-S	COMMERCIAL METALS CO  COM	CMC-NYS	11350796	193871596	002FYS-E	F5ZH9Q-S-CN	F5ZH9Q-S	BEIJING URBAN CONSTR INVEST  ORD A
T3FPNS-S	GREAT WESTERN BANCORP INC  COM	GWB-NYS	6135359	193815991	002FYS-E	SX9RY1-S-CN	SX9RY1-S	BEIJING URBAN RURAL COMMERCIAL ORD A
MZZFC7-S	IMPERIAL OIL LTD  COM	IMO-TSE	7070962	193532230	002FYS-E	WV4LBM-S-CN	WV4LBM-S	BEIJING VANTONE REAL ESTATE  ORD A
GM6VTQ-S	WESBANCO INC  COM	WSBC-NAS	4865868	193418253	002FYS-E	K3BY5Q-S-CN	K3BY5Q-S	BEIJING VRV SOFTWARE CO LTD  ORD A
W3G2QJ-S	OFFICE PROPERTIES INCOME TRUST  SBI	OPI-NAS	6970670	192669319	002FYS-E	JJ5YJG-S-CN	JJ5YJG-S	BEIJING WATER BUSINESS DOCTOR  ORD A
HNZZTB-S	KB HOME  COM	KBH-NYS	7966931	192560722	002FYS-E	BB544W-S-CN	BB544W-S	BEIJING WATERTEK INFO TECH  ORD A
BN0VR9-S	AVANOS MEDICAL INC  COM	AVNS-NYS	4494394	191820736	002FYS-E	GQBQPR-S-CN	GQBQPR-S	BEIJING WKW AUTOMOTIVE PARTS  ORD A
VWKLF1-S	HAIN CELESTIAL GROUP INC  COM	HAIN-NAS	8294886	191777764	002FYS-E	PD9SFY-S-CN	PD9SFY-S	BEIJING XINWEI TECHNOLOGY GRP  ORD A
H29NXN-S	ZILLOW GROUP INC  CL A	ZG-NAS	5604041	191658202	002FYS-E	P0YT4M-S-CN	P0YT4M-S	BEIJING YANJING BREWERY CO  ORD A
VWMZGS-S	AERIE PHARMACEUTICALS INC  COM	AERI-NAS	4031189	191481478	002FYS-E	R6YVNZ-S-CN	R6YVNZ-S	BEIJING ZHONG KE SAN HUAN  ORD A
PY5SYS-S	CHEESECAKE FACTORY INC  COM	CAKE-NAS	3911455	191348379	002FYS-E	PZGYJG-S-CN	PZGYJG-S	BEIQI FOTON MOTOR CO LTD  ORD A
SHQG5D-S	REGENXBIO INC  COM	RGNX-NAS	3338245	191314821	002FYS-E	RFVNFM-S-BE	RFVNFM-S	BEKAERT SA  ORD
X0NQR7-S	FORWARD AIR CORP  COM	FWRD-NAS	2952728	191130083	002FYS-E	NYJS16-S-JP	NYJS16-S	BELC CO LTD  ORD
KYKSFJ-S	MEDICINES CO  COM	MDCO-NAS	6835410	191049710	002FYS-E	WL01PM-S-US	WL01PM-S	BELDEN INC  COM
VDRFQ4-S	LEGACYTEXAS FINANCIAL GROUP INC  COM	LTXB-NAS	5097347	190589804	002FYS-E	RYSC0Y-S-US	RYSC0Y-S	BEL FUSE INC  CL A COM
H2YXJN-S	SHENANDOAH TELECOMMUNICATIONS  COM	SHEN-NAS	4295910	190566568	002FYS-E	XN3NP2-S-US	XN3NP2-S	BEL FUSE INC  CL B COM NVTG
SQR41D-S	INDUSTRIAL LOGISTICS PROPERTIES  CBI	ILPT-NAS	9416883	189938530	002FYS-E	THBKPG-S-CH	THBKPG-S	BELIMO HOLDING AG  ORD REG
CRK87V-S	INOGEN INC  COM	INGN-NAS	1990768	189859544	002FYS-E	P98PH4-S-AU	P98PH4-S	BELLAMYS AUSTRALIA LTD  ORD
FMK3NL-S	AURORA CANNABIS INC  COM	ACB-TSE	20950735	189813659	002FYS-E	LHMFPN-S-PH	LHMFPN-S	BELLE CORP  ORD
NKYH18-S	LIVENT CORP  COM	LTHM-NYS	15456490	189805697	002FYS-E	KC2YJK-S-US	KC2YJK-S	BELLEROPHON THERAPEUTICS INC  COM
F0DNPJ-S	VISTEON CORP  COM	VC-NAS	2803086	188787842	002FYS-E	V1CJMY-S-CH	V1CJMY-S	BELL FOOD GROUP AG  ORD REG
JFYHZ5-S	KAISER ALUMINUM CORP  COM	KALU-NAS	1795790	188073087	002FYS-E	D0VVJL-S-US	D0VVJL-S	BELLICUM PHARMACEUTICALS INC  COM
FK9HS4-S	COMPASS MINERALS INTERNATIONAL  COM	CMP-NYS	3445715	187343525	002FYS-E	X011R9-S-JP	X011R9-S	BELLSYSTEM24 HOLDINGS INC  ORD
S6P83S-S	COVANTA HLDG CORP  COM	CVA-NYS	10805456	187042443	002FYS-E	Q0GKY6-S-JP	Q0GKY6-S	BELLUNA CO LTD  ORD
K39KJD-S	MEDIFAST INC  COM	MED-NYS	1465722	186952841	002FYS-E	QQ4MPX-S-GB	QQ4MPX-S	BELLWAY PLC ORD
MCJB7C-S	MATADOR RESOURCES CO  COM	MTDR-NYS	9647450	186485209	002FYS-E	XP2B7X-S-US	XP2B7X-S	BELMOND LTD  CL A
G3B1Y7-S	WESTAMERICA BANCORPORATION  COM	WABC-NAS	3013560	186238008	002FYS-E	MDV1SG-S-US	MDV1SG-S	BEMIS CO INC  COM
WXZQ1Z-S	WELBILT INC  COM	WBT-NYS	11366882	186189527	002FYS-E	S8VPR2-S-US	S8VPR2-S	BENCHMARK ELECTRONICS INC  COM
NZMC2Q-S	NAVIGATORS GROUP INC  COM	NAVG-NAS	2663490	186098046	002FYS-E	GFJY9M-S-AU	GFJY9M-S	BENDIGO & ADELAIDE BANK LTD  ORD
W0Z4W6-S	SYNAPTICS INC  COM	SYNA-NAS	4669159	185599070	002FYS-E	NPNWXB-S-US	NPNWXB-S	BENEFICIAL BANCORP INC  COM
DDZ4P5-S	JACK IN THE BOX INC  COM	JACK-NAS	2285527	185264819	002FYS-E	CC68P9-S-US	CC68P9-S	BENEFITFOCUS INC  COM
HSDCT7-S	AAON INC  COM	AAON-NAS	4007899	185084776	002FYS-E	Q558TY-S-JP	Q558TY-S	BENEFIT ONE INC  ORD
WZH4ZX-S	DELUXE CORP  COM	DLX-NYS	4222399	184603284	002FYS-E	V4R685-S-JP	V4R685-S	BENESSE HOLDINGS INC  ORD
MYV9RN-S	WARRIOR MET COAL INC  COM	HCC-NYS	6063420	184327968	002FYS-E	GQMNM0-S-FR	GQMNM0-S	BENETEAU SA  ORD
WHS11V-S	GRANITE CONSTRUCTION INC  COM	GVA-NYS	4263075	183951686	002FYS-E	NNGLSB-S-CN	NNGLSB-S	BENGANG STEEL PLATES CO  ORD B
GB31F9-S	CARDTRONICS PLC  CL A	CATM-NAS	5159531	183576113	002FYS-E	Q2D68S-S-JP	Q2D68S-S	BENGO4 COM INC  ORD
J75C4Y-S	BANNER CORP  COM	BANR-NAS	3386719	183458568	002FYS-E	K6PP01-S-IT	K6PP01-S	BENI STABILI SPA SIIQ  ORD
M2VP8N-S	RAPID7 INC  COM	RPD-NAS	3624647	183443385	002FYS-E	D32CRF-S-TR	D32CRF-S	BERA HOLDING (KOMBASSAN) AS  ORD
QR89VG-S	UNIVERSAL FOREST PRODUCTS INC  COM	UFPI-NAS	6122491	183001256	002FYS-E	NRW77G-S-IN	NRW77G-S	BERGER PAINTS INDIA LTD  ORD
C6NTTH-S	ACCELERON PHARMA INC  COM	XLRN-NAS	3927756	182915597	002FYS-E	PRNQP7-S-MY	PRNQP7-S	BERJAYA CORP BHD  ORD
CH8BS8-S	PTC THERAPEUTICS INC  COM	PTCT-NAS	4859439	182909284	002FYS-E	WHSCQ5-S-MY	WHSCQ5-S	BERJAYA SPORTS TOTO BHD  ORD
C1C957-S	GCP APPLIED TECHNOLOGIES INC  COM	GCP-NYS	6141549	181789850	002FYS-E	FVFPWX-S-GB	FVFPWX-S	BERKELEY GROUP HOLDINGS PLC  UNIT
LCYHHV-S	SUPERNUS PHARMACEUTICALS INC  COM	SUPN-NAS	5186489	181734575	002FYS-E	MFY3RF-S-US	MFY3RF-S	BERKSHIRE HATHAWAY INC  CL A
DJX2GV-S	NATIONAL VISION HOLDINGS INC  COM	EYE-NAS	5754766	180872295	002FYS-E	N138TY-S-US	N138TY-S	BERKSHIRE HATHAWAY INC  CL B
JLCX03-S	G III APPAREL GROUP LTD  COM	GIII-NAS	4525461	180837422	002FYS-E	QZ2NYT-S-US	QZ2NYT-S	BERKSHIRE HILLS BANCORP INC  COM
D2TLRZ-S	TRITON INTERNATIONAL LTD  CL A	TRTN-NYS	5813613	180803364	002FYS-E	W4L7ND-S-TH	W4L7ND-S	BERLI JUCKER PUBLIC CO LTD  FGN
CD97ZP-S	SM ENERGY CO   COM	SM-NYS	10286971	179919123	002FYS-E	BS1FQL-S-TH	BS1FQL-S	BERLI JUCKER PUBLIC CO LTD  ORD
Q771FS-S	MUELLER INDUSTRIES INC  COM	MLI-NYS	5723481	179373895	002FYS-E	JH081J-S-MY	JH081J-S	BERMAZ AUTO (BERJAYA AUTO) BHD  ORD
T77NSM-S	NATIONAL STORAGE AFFILIATES TR  SBI	NSA-NYS	6281933	179097910	002FYS-E	F9N01H-S-US	F9N01H-S	BERRY PETROLEUM CORP  COM
V49Z5X-S	EVERTEC INC  COM	EVTC-NYS	6439138	179072428	002FYS-E	QH5T7J-S-US	QH5T7J-S	BERRY PLASTICS GROUP INC  COM
