factset_fund_id,fs_perm_sec_id,fsym_id,security_name,FS_Market_Value,FS_Position,Upper_Case Name,Lower_case_name,Mkt Val,Pos
04CC29-E,C0SZHB-S-US,C0SZHB-S,ANSYS INC  COM,204786446,970920,SOFTBANK GROUP CORP  ORD,Softbank Group Corp  Ord,"1,329,603,488",27324694
04CC29-E,Q9J64K-S-FR,Q9J64K-S,ATOS SE  ORD,204421319,2326509,AUSDRILL LTD  ORD,Ausdrill Ltd  Ord,35960446,27212869
04CC29-E,QFVY51-S-BR,QFVY51-S,BB SEGURIDADE PARTICIPACOES SA  ORD,203914956,22912179,AIR CHINA LTD  ORD H,Air China Ltd  Ord H,27877858,27104038
04CC29-E,SRQZHZ-S-IT,SRQZHZ-S,TELECOM ITALIA SPA  ORD,203632182,359755105,ROYAL MAIL PLC  ORD,Royal Mail Plc  Ord,73673046,27057527
04CC29-E,RDQD5J-S-FR,RDQD5J-S,ACCOR SA  ORD,203479546,4523735,COMMERCIAL BANK OF CEYLON LTD  ORD,Commercial Bank Of Ceylon Ltd  Ord,14487609,27029625
04CC29-E,SZL684-S-IT,SZL684-S,TERNA RETE ELETTRICA NAZIONALE  ORD,203428287,31348940,ARYZTA AG  ORD,Aryzta Ag  Ord,"27,794,100",27007113
04CC29-E,BHXQNC-S-SE,BHXQNC-S,SANDVIK AB  ORD,203240759,11938246,INSURANCE AUSTRALIA GROUP LTD  ORD,Insurance Australia Group Ltd  Ord,159943379,26992613
04CC29-E,SSW7S2-S-GB,SSW7S2-S,SEGRO PLC  ORD,203076496,21558495,CHINA EVERGRANDE GROUP  ORD,China Evergrande Group  Ord,"74,029,303",26948557
04CC29-E,XKTGX8-S-AU,XKTGX8-S,QBE INSURANCE GROUP LTD  ORD,203061889,24482337,LEE & MAN PAPER MANUFACTURING  ORD,Lee & Man Paper Manufacturing  Ord,18076198,26947626
04CC29-E,VK6XV3-S-US,VK6XV3-S,GLOBAL PAYMENTS INC  COM,202582871,1220820,JAPAN POST HOLDINGS CO LTD  ORD,Japan Post Holdings Co Ltd  Ord,294276478,26927534
04CC29-E,BL9SXW-S-SE,BL9SXW-S,BOLIDEN AB  ORD,202343303,8517516,CH KARNCHANG PCL  ORD,Ch Karnchang Pcl  Ord,23987243,26922314
04CC29-E,BZSQX0-S-US,BZSQX0-S,AGILENT TECHNOLOGIES INC  COM,202335989,2867980,PRIME BANK LTD  ORD,Prime Bank Ltd  Ord,5894341,26919717
04CC29-E,KRS2PW-S-PH,KRS2PW-S,AYALA LAND INC  ORD,202047737,192681490,ANGANG STEEL CO LTD  ORD H,Angang Steel Co Ltd  Ord H,11074560,26917894
04CC29-E,VBL5F0-S-US,VBL5F0-S,M&T BANK CORP  COM,201401037,1168694,POLSKIE GORNICTWO NAFT (POLISH)  ORD,Polskie Gornictwo Naft (Polish)  Ord,40859193,26896797
04CC29-E,KHXCX5-S-US,KHXCX5-S,BEST BUY INC  COM,201277187,2665923,DANSKE BANK AS  ORD,Danske Bank As  Ord,422165412,26888609
04CC29-E,LVSGND-S-GB,LVSGND-S,NEXT PLC  ORD,201021184,2931567,HUANENG LANCANG RIVER HYDROPWR ORD A,Huaneng Lancang River Hydropwr Ord A,16732626,26880584
04CC29-E,M1LGZB-S-US,M1LGZB-S,HALLIBURTON CO  COM,200727373,8556154,ROYAL AHOLD DELHAIZE NV  ORD,Royal Ahold Delhaize Nv  Ord,613195007,26782162
04CC29-E,SJSHJR-S-JP,SJSHJR-S,ORIENTAL LAND CO LTD  ORD,199941959,1557628,GREAT PORTLAND ESTATES PLC  ORD,Great Portland Estates Plc  Ord,233149411,26778622
04CC29-E,DXV63Y-S-US,DXV63Y-S,PUBLIC SERVICE ENTERPRISE GROUP  COM,199711217,3271273,SAGA PLC  ORD,Saga Plc  Ord,14577706,26744649
04CC29-E,Q8T21X-S-JP,Q8T21X-S,OTSUKA HOLDINGS CO LTD  ORD,199571759,5566717,POWER GRID CORP OF INDIA LTD  ORD,Power Grid Corp Of India Ltd  Ord,79892148,26740262
04CC29-E,BNLQ5F-S-ES,BNLQ5F-S,ENDESA (SPAIN) SA  ORD,199324078,7831335,PANASONIC CORP  ORD,Panasonic Corp  Ord,229944913,26699966
04CC29-E,PHJ859-S-US,PHJ859-S,BALL CORP  COM,198998871,2871971,UNILEVER NV  ORD CERT,Unilever Nv  Ord Cert,"1,609,789,458",26687814
04CC29-E,L44GF7-S-US,L44GF7-S,SQUARE INC  CL A,198879420,2420341,B3 SA BRASIL BOLSA BALCAO  ORD,B3 Sa Brasil Bolsa Balcao  Ord,282740692,26676796
04CC29-E,RZSNRB-S-ZA,RZSNRB-S,STANDARD BANK GROUP LTD  ORD,198826949,14700503,KEPPEL INFRA TRUST (CITYSPRING)  ORD,Keppel Infra Trust (Cityspring)  Ord,9919369,26645631
04CC29-E,WDBYR9-S-CH,WDBYR9-S,TEMENOS AG  ORD,198272085,1111633,TAIWAN GLASS INDUSTRY CORP  ORD,Taiwan Glass Industry Corp  Ord,10595507,26633253
04CC29-E,TKPJVY-S-US,TKPJVY-S,CINTAS CORP  COM,196961297,809674,PEUGEOT SA  ORD,Peugeot Sa  Ord,666498951,26622229
04CC29-E,PTR8ST-S-CA,PTR8ST-S,CGI INC  CL A SUB VTG,196532905,2495155,SJM HOLDINGS LTD  ORD,Sjm Holdings Ltd  Ord,30825153,26569972
04CC29-E,TTNSDZ-S-GB,TTNSDZ-S,PERSIMMON PLC  ORD,196528302,8129362,GUOTAI JUNAN INTERNATIONAL  ORD,Guotai Junan International  Ord,4545707,26550478
04CC29-E,NPKW4H-S-US,NPKW4H-S,WEYERHAEUSER CO  COM,196020854,7675053,WILLIAM HILL PLC  ORD,William Hill Plc  Ord,54245358,26547007
04CC29-E,G7RJ37-S-US,G7RJ37-S,SBA COMMUNICATIONS CORP  COM,195753816,832039,CHINA OVERSEAS PROPERTY HLDGS  ORD,China Overseas Property Hldgs  Ord,14358494,26441924
04CC29-E,F81MS1-S-FR,F81MS1-S,BUREAU VERITAS SA  ORD,195731524,7965088,MMA OFFSHORE LTD  ORD,Mma Offshore Ltd  Ord,"3,437,900",26437251
04CC29-E,P9W20W-S-GB,P9W20W-S,ROLLS ROYCE HOLDINGS PLC  ORD,195722664,18350009,ORACLE CORP  COM,Oracle Corp  Com,1573771870,26436618
04CC29-E,S394N4-S-NL,S394N4-S,KONINKLIJKE DSM NV  ORD,194429490,1523760,ASTRAZENECA PLC  ORD,Astrazeneca Plc  Ord,2091656144,26403199
04CC29-E,Q1LMT3-S-US,Q1LMT3-S,STANLEY BLACK & DECKER INC  COM,194230491,1324359,CHINA OILFIELD SERVICES LTD  ORD H,China Oilfield Services Ltd  Ord H,28059866,26363878
04CC29-E,QBS6K5-S-US,QBS6K5-S,CARNIVAL CORP  PAIRED CTF,194180411,4135898,BAYER AG  ORD REG,Bayer Ag  Ord Reg,1740427239,26358484
04CC29-E,MNXC5C-S-FR,MNXC5C-S,BOUYGUES SA  ORD,193596732,5370279,SOJITZ CORP  ORD,Sojitz Corp  Ord,85287083,26311074
04CC29-E,J3PT10-S-US,J3PT10-S,NEW ORIENTAL EDUCATION & TECH  ADR,193473413,2039138,DUBAI ISLAMIC BANK PJSC  ORD,Dubai Islamic Bank Pjsc  Ord,36528846,26257455
04CC29-E,SY92RH-S-US,SY92RH-S,MICROCHIP TECHNOLOGY INC  COM,193210363,2086505,FRASERS LOGISTICS & INDL TR  UNITS,Frasers Logistics & Indl Tr  Units,23221635,"26,251,000"
04CC29-E,DC598W-S-US,DC598W-S,INTERXION HOLDING NV  ORD,192521707,2497039,SILVER GRANT INTL HLDGS GRP LTD  ORD,Silver Grant Intl Hldgs Grp Ltd  Ord,5051255,26181801
04CC29-E,F4NDZ5-S-US,F4NDZ5-S,HARTFORD FINANCIAL SERVICES GRP  COM,191423705,3316419,MARUBENI CORP  ORD,Marubeni Corp  Ord,176642926,26127441
04CC29-E,MTFQX3-S-US,MTFQX3-S,EVERSOURCE ENERGY  COM,191111910,2458031,JOHNSON & JOHNSON  COM,Johnson & Johnson  Com,"3,518,153,041",26116495
04CC29-E,HPHK0G-S-US,HPHK0G-S,FIRST DATA CORP  CL A,190694595,6767019,TMK (TRUBNAYA METAL KOMPANYA)  ORD,Tmk (Trubnaya Metal Kompanya)  Ord,25119681,26092135
04CC29-E,VVGKJ3-S-CA,VVGKJ3-S,SUN LIFE FINANCIAL INC  COM,190396063,4518179,MACRONIX INTERNATIONAL CO LTD  ORD,Macronix International Co Ltd  Ord,24234184,25986729
04CC29-E,NGY23V-S-US,NGY23V-S,VEEVA SYSTEMS INC  CL A,189529310,1087187,CITIC TELECOM INTL (CITIC 1616)  ORD,Citic Telecom Intl (Citic 1616)  Ord,11175234,25953305
04CC29-E,PZFWHG-S-JP,PZFWHG-S,RESONA HOLDINGS (DAIWA BANK)  ORD,189436480,44312005,AVICHINA INDUSTRY & TECH  ORD H,Avichina Industry & Tech  Ord H,14239164,25917191
04CC29-E,D79WDP-S-TW,D79WDP-S,UNI PRESIDENT ENTERPRISES  ORD,189186947,71274572,MAANSHAN IRON & STEEL CO  ORD A,Maanshan Iron & Steel Co  Ord A,11358928,25861003
04CC29-E,WL649B-S-TW,WL649B-S,NAN YA PLASTICS CORP  ORD,189146054,81552023,SINGAPORE TECH ENGINEERING  ORD,Singapore Tech Engineering  Ord,81673176,25826082
04CC29-E,CST3QP-S-DE,CST3QP-S,HEIDELBERGCEMENT AG  ORD,189140261,2495476,GPT GROUP  ORD,Gpt Group  Ord,111392826,"25,810,410"
04CC29-E,WGRK09-S-JP,WGRK09-S,FUJITSU LTD  ORD,188368260,2618651,SSE PLC  ORD,Sse Plc  Ord,372128899,25793045
04CC29-E,D9K8RT-S-HK,D9K8RT-S,PETROCHINA CO LTD  ORD H,187941186,344479610,DEUTSCHE WOHNEN SE  ORD BRR,Deutsche Wohnen Se  Ord Brr,950338917,25742701
04CC29-E,VS15RC-S-MX,VS15RC-S,AMERICA MOVIL SAB DE CV  ORD L,187659447,250610231,CITIGROUP INC  COM,Citigroup Inc  Com,1841528648,25680221
04CC29-E,WFZG5T-S-AU,WFZG5T-S,TREASURY WINE ESTATES LTD  ORD,187082349,16952729,INTERNATIONAL CONTAINER TERM  ORD,International Container Term  Ord,"74,060,392","25,600,036"
04CC29-E,RRZCS1-S-KR,RRZCS1-S,NAVER CORP  ORD,186804832,1866861,TABCORP HOLDINGS LTD  ORD,Tabcorp Holdings Ltd  Ord,83635155,25588316
04CC29-E,TD1RHX-S-US,TD1RHX-S,IAC INTERACTIVECORP  COM,186539115,796631,DIXONS CARPHONE PLC  ORD,Dixons Carphone Plc  Ord,38693522,25587569
04CC29-E,BLLNV6-S-GB,BLLNV6-S,CAPITAL & COUNTIES PROPERTIES  ORD,186424213,66809136,PTT GLOBAL CHEMICAL PCL  ORD,Ptt Global Chemical Pcl  Ord,51833114,25394074
04CC29-E,F5ZG7P-S-MY,F5ZG7P-S,MALAYAN BANKING BHD  ORD,186418437,86056225,HAITONG SECURITIES CO LTD  ORD A,Haitong Securities Co Ltd  Ord A,51868072,25364849
04CC29-E,DQ1MJB-S-DK,DQ1MJB-S,GENMAB AS  ORD,186159674,1038539,BEIJING CAPITAL INTL AIRPORT  ORD H,Beijing Capital Intl Airport  Ord H,21146215,25306018
04CC29-E,SQG3GK-S-GB,SQG3GK-S,PEARSON PLC  ORD,185827285,17192333,ESR REIT (CAMBRIDGE INDUSTRIAL)  ORD,Esr Reit (Cambridge Industrial)  Ord,9875581,25276633
04CC29-E,WYHYCK-S-GB,WYHYCK-S,BARRATT DEVELOPMENTS PLC  ORD,185781766,23770573,ANTA SPORTS PRODUCTS LTD  ORD,Anta Sports Products Ltd  Ord,"170,914,909",25262978
04CC29-E,VFV0RN-S-US,VFV0RN-S,REALTY INCOME CORP  COM,185689031,2638003,ASCOTT RESIDENCE TRUST  ORD UNITS,Ascott Residence Trust  Ord Units,23814284,25238492
04CC29-E,QTFZXZ-S-ID,QTFZXZ-S,PT BANK RAKYAT INDONESIA TBK  ORD B,185585726,570260959,ONE BANK LTD  ORD,One Bank Ltd  Ord,3760840,25218535
04CC29-E,Q3XHWK-S-AU,Q3XHWK-S,BRAMBLES LTD  ORD,185402834,21709349,XINJIANG ZHONGTAI CHEMICAL  ORD A,Xinjiang Zhongtai Chemical  Ord A,28523752,25208350
04CC29-E,BRW3KL-S-GB,BRW3KL-S,RENTOKIL INITIAL PLC  ORD,185333499,35459125,TINGYI CAYMAN ISLANDS HOLDING  ORD,Tingyi Cayman Islands Holding  Ord,42535118,25067992
04CC29-E,D2R89S-S-JP,D2R89S-S,SUMITOMO MITSUI TRUST HOLDINGS  ORD,185312630,5060478,FLETCHER BUILDING LTD  ORD,Fletcher Building Ltd  Ord,85519299,24967972
04CC29-E,VPZX1Z-S-RU,VPZX1Z-S,NOVATEK JSC  ORD,184878252,9093922,GUANGZHOU BAIYUNSHAN PHARMA  ORD H,Guangzhou Baiyunshan Pharma  Ord H,113957067,24948020
04CC29-E,HWZGPH-S-US,HWZGPH-S,FIFTH THIRD BANCORP  COM,184122585,6620733,MAPLETREE COMMERCIAL TRUST  ORD,Mapletree Commercial Trust  Ord,37131126,24935783
04CC29-E,HGBVNW-S-JP,HGBVNW-S,ASAHI KASEI CORP  ORD,184067689,17549410,KENOLKOBIL (KENYA OIL) LTD  ORD,Kenolkobil (Kenya Oil) Ltd  Ord,5475519,24926112
04CC29-E,DBQFQR-S-KR,DBQFQR-S,HANA FINANCIAL GROUP INC  ORD,183760579,5986178,BASF SE  ORD,Basf Se  Ord,"1,710,790,531","24,890,750"
04CC29-E,W32HMN-S-US,W32HMN-S,PALO ALTO NETWORKS INC  COM,183112310,833617,FEDERAL BANK LTD INDIA  ORD,Federal Bank Ltd India  Ord,"38,637,900",24845447
04CC29-E,T7J5CZ-S-US,T7J5CZ-S,ROYAL CARIBBEAN CRUISES LTD  COM,183085244,1622377,BBMG CORP  ORD H,Bbmg Corp  Ord H,7645891,24829966
04CC29-E,X8LNT1-S-ES,X8LNT1-S,BANCO DE SABADELL SA  ORD,182857098,172840964,WPP PLC  ORD,Wpp Plc  Ord,296648428,24808732
04CC29-E,V3LF0L-S-US,V3LF0L-S,NUCOR CORP  COM,182459374,3303628,SHUN TAK HOLDINGS LTD  ORD,Shun Tak Holdings Ltd  Ord,9678171,24753622
04CC29-E,FZXPLZ-S-IT,FZXPLZ-S,MONCLER SPA  ORD,182454502,4264516,EMAAR PROPERTIES PJSC  ORD,Emaar Properties Pjsc  Ord,32863517,24736193
04CC29-E,CHQHMD-S-JP,CHQHMD-S,TOKYO GAS CO LTD  ORD,182297828,7328223,ORGANIZACION SORIANA SA  ORD B,Organizacion Soriana Sa  Ord B,28056616,24729290
04CC29-E,NGW61L-S-US,NGW61L-S,ALCOA CORP  COM,182061843,7857654,CHINA SOUTHERN AIRLINES LTD  ORD H,China Southern Airlines Ltd  Ord H,16702947,24712157
04CC29-E,PGX13W-S-AU,PGX13W-S,SCENTRE GROUP  ORD,182015832,67259819,SANOFI (SANOFI AVENTIS)  ORD,Sanofi (Sanofi Aventis)  Ord,2049716986,24664988
04CC29-E,N5NWXV-S-US,N5NWXV-S,ASSURANT INC  COM,181930391,1621194,ZHEJIANG EXPRESSWAY CO LTD  ORD H,Zhejiang Expressway Co Ltd  Ord H,"25,084,507",24663986
04CC29-E,BNGBVB-S-GB,BNGBVB-S,HALMA PLC  ORD,181504008,7279918,RMB HOLDINGS LTD  ORD,Rmb Holdings Ltd  Ord,144874327,24627057
04CC29-E,LP4SHG-S-US,LP4SHG-S,WELLCARE HEALTH PLANS INC  COM,180864444,622790,INFORMA PLC  ORD,Informa Plc  Ord,"258,906,820",24608739
04CC29-E,VNS64L-S-CH,VNS64L-S,STRAUMANN HOLDING AG  ORD,180692939,211037,MITSUBISHI ELECTRIC CORP  ORD,Mitsubishi Electric Corp  Ord,326412477,24586251
04CC29-E,K24TBV-S-HK,K24TBV-S,CHINA OVERSEAS LAND & INVT LTD  ORD,180580936,48903995,D&O GREEN TECH (D&O VENTURES)  ORD,D&O Green Tech (D&O Ventures)  Ord,3677513,24567523
04CC29-E,FTBCDP-S-HK,FTBCDP-S,SHENZHOU INTL GROUP HLDGS LTD  ORD,180437429,13149001,IREN SPA  ORD,Iren Spa  Ord,67524793,24512754
04CC29-E,S7V9WM-S-ID,S7V9WM-S,PT BANK MANDIRI PERSERO TBK  ORD,180276658,307896804,ORIGIN ENERGY LTD  ORD,Origin Energy Ltd  Ord,127935183,24496689
04CC29-E,WRWJQW-S-CO,WRWJQW-S,BANCOLOMBIA SA  ORD,179995938,14578300,QBE INSURANCE GROUP LTD  ORD,Qbe Insurance Group Ltd  Ord,"203,061,889",24482337
04CC29-E,VPYD5K-S-TW,VPYD5K-S,FUBON FINANCIAL HOLDING CO LTD  ORD,179849488,127324367,FAR EAST HORIZON LTD  ORD,Far East Horizon Ltd  Ord,23590127,24454090
04CC29-E,NZRXT0-S-US,NZRXT0-S,COSTAR GROUP INC  COM,179472150,306790,CHINA SCE GROUP HOLDINGS LTD  ORD,China Sce Group Holdings Ltd  Ord,12579203,24369327
04CC29-E,GC8TKT-S-GB,GC8TKT-S,CARNIVAL PLC  ORD,178956554,4012809,COMPEQ MANUFACTURING CO LTD  ORD,Compeq Manufacturing Co Ltd  Ord,"22,050,653",24274167
04CC29-E,W155BV-S-TW,W155BV-S,CTBC FINANCIAL HLDG (CHINATRUST) ORD,178789374,268775367,KDDI CORP (DDI)  ORD,Kddi Corp (Ddi)  Ord,645757776,24243979
04CC29-E,MWL6PH-S-SG,MWL6PH-S,JARDINE MATHESON HOLDINGS LTD  ORD,178029504,2794373,TATUNG CO  ORD,Tatung Co  Ord,"14,800,669",24182519
04CC29-E,BCHWNY-S-US,BCHWNY-S,L3 TECHNOLOGIES INC  COM,177810768,725255,BANCO SANTANDER MEXICO INST  ORD B,Banco Santander Mexico Inst  Ord B,37673844,24161051
04CC29-E,SW780L-S-US,SW780L-S,CHIPOTLE MEXICAN GRILL INC  CL A,177751070,233923,GB AUTO (GHABBOUR AUTO)  ORD,Gb Auto (Ghabbour Auto)  Ord,"5,993,088","24,102,506"
04CC29-E,KJY9T4-S-US,KJY9T4-S,HERSHEY CO  COM,177483878,1282676,YANGZIJIANG SHIPBUILDING HLDGS  ORD,Yangzijiang Shipbuilding Hldgs  Ord,26472410,24101322
04CC29-E,H6GS4T-S-SA,H6GS4T-S,AL RAJHI BANK (BANK & INVMT)  ORD,176962588,9192494,K WAH INTERNATIONAL HOLDINGS  ORD,K Wah International Holdings  Ord,13716071,24069194
04CC29-E,GFDXMV-S-JP,GFDXMV-S,MARUBENI CORP  ORD,176642926,26127441,SAP SE  ORD,Sap Se  Ord,"3,289,477,053",24055873
04CC29-E,KW8NSS-S-GB,KW8NSS-S,INTERNATIONAL CONS AIRLINE GRP  ORD,175671884,30841705,CHONGQING RURAL COMM BANK CO  ORD H,Chongqing Rural Comm Bank Co  Ord H,12762229,23953133
04CC29-E,L41WW5-S-US,L41WW5-S,OMNICOM GROUP INC  COM,175409335,2088455,BANK MUSCAT SAOG  ORD,Bank Muscat Saog  Ord,25243823,23938005
04CC29-E,LTMSR1-S-US,LTMSR1-S,ULTA BEAUTY INC  COM,174947966,491869,IDFC FIRST BANK LTD  ORD,Idfc First Bank Ltd  Ord,14788493,23936572
04CC29-E,S6QW69-S-JP,S6QW69-S,SUMITOMO REALTY & DEVELOPMNT  ORD,174731033,4734400,MACROASIA CORP  ORD,Macroasia Corp  Ord,9023379,23902991
04CC29-E,TTNFRN-S-KR,TTNFRN-S,LG HOUSEHOLD & HEALTH CARE LTD  ORD,174619479,162654,WYNN MACAU LTD  ORD,Wynn Macau Ltd  Ord,57081397,23864857
04CC29-E,W7T333-S-SE,W7T333-S,ELECTROLUX AB  ORD B,173918791,6807035,FACEBOOK INC  CL A,Facebook Inc  Cl A,"4,860,729,502",23837622
04CC29-E,QWS9VV-S-ES,QWS9VV-S,GRIFOLS SA  ORD A,173878259,5559733,CENTRAL PLAZA HOTEL PCL  ORD,Central Plaza Hotel Pcl  Ord,"27,007,109",23816423
04CC29-E,J1FN75-S-PT,J1FN75-S,GALP ENERGIA SGPS SA  ORD B,173825785,10989474,MITSUI & CO LTD  ORD,Mitsui & Co Ltd  Ord,"400,189,800","23,800,874"
04CC29-E,D7DHD4-S-US,D7DHD4-S,AMETEK INC  COM,173688917,1909089,BARRATT DEVELOPMENTS PLC  ORD,Barratt Developments Plc  Ord,185781766,23770573
04CC29-E,MLMRJ3-S-US,MLMRJ3-S,CLOROX CO  COM,173671676,1095513,HUATAI SECURITIES CO LTD  ORD H,Huatai Securities Co Ltd  Ord H,40216825,23701710
04CC29-E,GX5B03-S-FR,GX5B03-S,UBISOFT ENTERTAINMENT SA  ORD,172917363,2055429,INTU PROPERTIES (CAP SHOPPING)  ORD,Intu Properties (Cap Shopping)  Ord,22595412,23691375
04CC29-E,B9378W-S-AT,B9378W-S,VOESTALPINE AG  ORD,172154374,6369294,UNITED UTILITIES GROUP PLC  ORD,United Utilities Group Plc  Ord,227876765,23687838
04CC29-E,BQP64Y-S-GB,BQP64Y-S,EVRAZ PLC  ORD,172127390,21717544,NATIONAL BANK OF GREECE SA  ORD REG,National Bank Of Greece Sa  Ord Reg,57792106,23669768
04CC29-E,VMSNXY-S-DK,VMSNXY-S,CHR HANSEN HOLDING AS  ORD,172103351,1912040,PROCTER & GAMBLE CO  COM,Procter & Gamble Co  Com,2716631894,23524696
04CC29-E,M518NK-S-US,M518NK-S,KROGER CO  COM,172022410,7790870,361 DEGREES INTL LTD  ORD,361 Degrees Intl Ltd  Ord,4437252,23465109
04CC29-E,RMD5KL-S-JP,RMD5KL-S,UNICHARM CORP  ORD,171832089,5843645,MEGGITT PLC  ORD,Meggitt Plc  Ord,159464002,23434839
04CC29-E,J07JZW-S-US,J07JZW-S,TRANSUNION  COM,171695389,2269302,INFRAESTRUCTURA ENERGETICA NOVA  ORD,Infraestructura Energetica Nova  Ord,95224989,23380259
04CC29-E,JDNK96-S-NL,JDNK96-S,ASR NEDERLAND NV  ORD,171500572,4162999,HONDA MOTOR CO LTD  ORD,Honda Motor Co Ltd  Ord,616268987,23372552
04CC29-E,G8VDR1-S-US,G8VDR1-S,TRAVELERS COS INC  CL A,171441246,1107287,SWEDBANK AB  ORD A,Swedbank Ab  Ord A,368794443,23322954
04CC29-E,BXMJQY-S-GB,BXMJQY-S,HARGREAVES LANSDOWN PLC  ORD,171174207,6709028,BOLLORE SA  ORD,Bollore Sa  Ord,104378626,23170535
04CC29-E,BWCX1P-S-HK,BWCX1P-S,ANTA SPORTS PRODUCTS LTD  ORD,170914909,25262978,EPIROC AB  ORD A,Epiroc Ab  Ord A,235029455,23151939
04CC29-E,LG8VCM-S-US,LG8VCM-S,ESSEX PROPERTY TRUST INC  COM,170886037,560521,EASTERN POLYMER GROUP PCL  ORD,Eastern Polymer Group Pcl  Ord,5095438,23128492
04CC29-E,MXQ256-S-CA,MXQ256-S,NATIONAL BANK CANADA  COM,170726494,3517257,ANHEUSER BUSCH INBEV SA/NV  ORD,Anheuser Busch Inbev Sa/Nv  Ord,"2,042,690,526",23123281
04CC29-E,FQTZV2-S-AU,FQTZV2-S,TELSTRA CORP LTD  ORD,170209239,63557155,KWG GROUP HOLDINGS LTD  ORD,Kwg Group Holdings Ltd  Ord,23802470,23113009
04CC29-E,QYZXQ7-S-FI,QYZXQ7-S,WARTSILA OYJ ABP  ORD,170006273,12343060,JIANGXI COPPER CO LTD  ORD H,Jiangxi Copper Co Ltd  Ord H,29434446,"23,037,056"
04CC29-E,TTNM2T-S-GB,TTNM2T-S,DCC PLC  ORD,169854286,1953126,RESTAURANT GROUP PLC  ORD,Restaurant Group Plc  Ord,41029642,22961867
04CC29-E,V0BDBS-S-US,V0BDBS-S,MAXIM INTEGRATED PRODUCTS INC  COM,169208324,2718206,REPSOL SA  ORD BRR,Repsol Sa  Ord Brr,359940544,22960224
04CC29-E,LSPP2L-S-TW,LSPP2L-S,FORMOSA CHEMICALS & FIBRES CORP  ORD,168953134,53628765,DALI FOODS GROUP CO LTD  ORD,Dali Foods Group Co Ltd  Ord,14990915,22960155
04CC29-E,JCQKGG-S-GB,JCQKGG-S,BUNZL PLC  ORD,168620699,6270656,BB SEGURIDADE PARTICIPACOES SA  ORD,Bb Seguridade Participacoes Sa  Ord,203914956,22912179
04CC29-E,WSV8FS-S-US,WSV8FS-S,ENTERGY CORP  COM,168077811,1603184,PT SILOAM INTL HOSPITALS TBK  ORD,Pt Siloam Intl Hospitals Tbk  Ord,9122664,22879875
04CC29-E,N7Z5WR-S-ID,N7Z5WR-S,PT BANK CENTRAL ASIA  ORD,168017614,76616467,MAGNITOGORSK IRON & STEEL WORKS  ORD,Magnitogorsk Iron & Steel Works  Ord,16111064,22861328
04CC29-E,FVFPWX-S-GB,FVFPWX-S,BERKELEY GROUP HOLDINGS PLC  UNIT,167891000,3512389,TURKIYE SISE VE CAM FABRIKALARI  ORD,Turkiye Sise Ve Cam Fabrikalari  Ord,18971938,22847297
04CC29-E,PZH4XN-S-IN,PZH4XN-S,KOTAK MAHINDRA BANK LTD  ORD,167764107,7627132,ORASCOM DEVELOPMENT EGYPT  ORD,Orascom Development Egypt  Ord,8862842,22788341
04CC29-E,F3PYSJ-S-JP,F3PYSJ-S,SYSMEX CORP  ORD,167327006,2407667,TPV TECHNOLOGY LTD  ORD,Tpv Technology Ltd  Ord,7390397,22771915
04CC29-E,CHR3SZ-S-US,CHR3SZ-S,RESMED INC  COM,167291809,1351853,YINSON HOLDINGS BHD  ORD,Yinson Holdings Bhd  Ord,39720833,22760568
04CC29-E,N68W8T-S-US,N68W8T-S,IQVIA HOLDINGS INC  COM,167060045,1054672,DELTA ELECTRONICS INC  ORD,Delta Electronics Inc  Ord,113261315,22757448
04CC29-E,DTMN8J-S-KR,DTMN8J-S,KB FINANCIAL GROUP INC  ORD,166943358,4464126,HUP SENG INDUSTRIES BHD  ORD,Hup Seng Industries Bhd  Ord,"5,217,320",22683012
04CC29-E,PSSGYV-S-CA,PSSGYV-S,MAGNA INTERNATIONAL INC  CL A,166688904,3469794,HATHWAY CABLE & DATACOM LTD  ORD,Hathway Cable & Datacom Ltd  Ord,7538273,22663318
04CC29-E,F9QBSZ-S-US,F9QBSZ-S,HEWLETT PACKARD ENTERPRISE CO  COM,166559838,11133679,NIGERIAN BREWERIES PLC  ORD,Nigerian Breweries Plc  Ord,3656434,22611059
04CC29-E,NV7N8C-S-IT,NV7N8C-S,FIAT CHRYSLER AUTOMOBILES NV  COM,165835993,11695063,BERJAYA SPORTS TOTO BHD  ORD,Berjaya Sports Toto Bhd  Ord,15343064,22593897
04CC29-E,R6Y6FC-S-TW,R6Y6FC-S,MEDIATEK INC  ORD,165530261,16339066,ATA IMS (DENKO INDUSTRIAL) BHD  ORD,Ata Ims (Denko Industrial) Bhd  Ord,8782584,22551828
04CC29-E,MCW2MB-S-CN,MCW2MB-S,INNER MONGOLIA YILI INDUSTRIA  ORD A,164754767,33594421,ITALTILE LTD  ORD,Italtile Ltd  Ord,24274808,22524643
04CC29-E,VNSTB5-S-US,VNSTB5-S,METTLER TOLEDO INTERNATIONAL  COM,164471297,199306,EGYPTIAN FINANL GRP HERMES  ORD REG,Egyptian Finanl Grp Hermes  Ord Reg,"22,260,330",22476781
04CC29-E,K3B0CT-S-US,K3B0CT-S,CBRE GROUP INC  COM,164117547,3114776,SHENG SIONG GROUP LTD  ORD,Sheng Siong Group Ltd  Ord,"18,026,098",22434192
